G 597
C 622
Match,hidden_meta_boxes
Match,home_url
Added,http_api_debug
Added,http_headers_useragent
Added,http_request_args
Added,http_request_redirection_count
Added,http_request_reject_unsafe_urls
Added,http_request_timeout
Added,http_request_version
Added,https_ssl_verify
Deleted,human_time_diff
Match,image_downsize
Match,image_get_intermediate_size
Added,image_size_names_choose
Deleted,image_upload_iframe_src
Added,in_admin_footer
Match,in_admin_header
Match,includes_url
Match,init
Deleted,is_protected_meta
Added,js_escape
Match,kses_allowed_protocols
Match,language_attributes
Deleted,list_cats
Match,list_terms_exclusions
Match,load-post.php
Match,load_default_embeds
Match,load_default_widgets
Match,load_textdomain
Match,load_textdomain_mofile
Match,locale
Added,login_url
Match,logout_url
Match,manage_post_columns
Match,map_meta_cap
Match,mce_buttons
Match,mce_buttons_2
Match,mce_buttons_3
Match,mce_buttons_4
Deleted,mce_css
Deleted,mce_external_languages
Match,mce_external_plugins
Deleted,media_buttons
Deleted,media_buttons_context
Match,media_library_months_with_files
Match,media_library_show_audio_playlist
Match,media_library_show_video_playlist
Match,media_upload_tabs
Match,media_view_settings
Match,media_view_strings
Match,mejs_settings
Deleted,meta_query_find_compatible_table_alias
Deleted,mime_type_edit_pre
Match,mime_types
Deleted,modified_edit_pre
Deleted,modified_gmt_edit_pre
Match,muplugins_loaded
Deleted,name_edit_pre
Match,ngettext
Match,no_texturize_shortcodes
Match,no_texturize_tags
Match,nocache_headers
Match,nonce_life
Match,number_format_i18n
Added,oembed_default_width
Match,oik_add_shortcode
Match,oik_add_shortcodes
Match,oik_admin_menu
Added,oik_block_gather_post_opinions
Match,oik_block_gather_site_opinions
Added,oik_block_gather_type_opinions
Match,oik_block_prepare_opinions
Match,oik_fields_loaded
Match,oik_form_field_title__gut_text
Match,oik_loaded
Match,oik_pre_form_field
Match,option_WPLANG
Match,option__site_transient_update_core
Match,option__site_transient_update_plugins
Match,option__site_transient_update_themes
Match,option__transient_genesis-update
Match,option__transient_plugin_slugs
Match,option__transient_timeout_genesis-update
Match,option__transient_timeout_plugin_slugs
Match,option_active_plugins
Match,option_avatar_default
Match,option_avatar_rating
Match,option_blog_charset
Added,option_blogdescription
Match,option_blogname
Match,option_bw_admin_options
Match,option_bw_buttons
Match,option_bw_f2ts
Match,option_bw_fields
Match,option_bw_options
Match,option_bw_taxonomies
Match,option_bw_types
Match,option_bw_x2ts
Match,option_can_compress_scripts
Match,option_category_base
Match,option_classic-editor-replace
Match,option_close_comments_for_old_posts
Match,option_comments_per_page
Match,option_cron
Added,option_date_format
Match,option_db_upgraded
Match,option_db_version
Match,option_finished_splitting_shared_terms
Match,option_genesis-settings
Match,option_hack_file
Match,option_home
Match,option_html_type
Match,option_image_default_align
Match,option_image_default_link_type
Match,option_image_default_size
Match,option_link_manager_enabled
Deleted,option_page_for_posts
Deleted,option_page_on_front
Match,option_permalink_structure
Match,option_show_avatars
Match,option_sidebars_widgets
Match,option_site_icon
Match,option_siteurl
Match,option_sticky_posts
Match,option_stylesheet
Match,option_tag_base
Match,option_template
Match,option_theme_switched
Added,option_time_format
Match,option_timezone_string
Match,option_upload_path
Match,option_upload_url_path
Match,option_uploads_use_yearmonth_folders
Match,option_use_balanceTags
Match,option_use_smilies
Match,option_widget_archives
Match,option_widget_calendar
Match,option_widget_categories
Match,option_widget_custom_html
Match,option_widget_featured-page
Match,option_widget_featured-post
Match,option_widget_media_audio
Match,option_widget_media_gallery
Match,option_widget_media_image
Match,option_widget_media_video
Match,option_widget_meta
Match,option_widget_nav_menu
Match,option_widget_pages
Match,option_widget_recent-comments
Match,option_widget_recent-posts
Match,option_widget_rss
Match,option_widget_search
Match,option_widget_tag_cloud
Match,option_widget_text
Match,option_widget_user-profile
Match,option_wp_user_roles
Match,override_load_textdomain
Match,override_unload_textdomain
Deleted,parent_edit_pre
Match,parent_file
Match,parse_query
Match,parse_tax_query
Match,parse_term_query
Deleted,password_edit_pre
Match,plugin_locale
Attached hooks changed,plugins_loaded

Match,plugins_url
Match,plupload_default_params
Match,plupload_default_settings
Added,post-plupload-upload-ui
Added,post-upload-ui
Deleted,post_comment_status_meta_box-options
Deleted,post_edit_category_parent_dropdown_args
Deleted,post_edit_form_tag
Match,post_format_rewrite_base
Match,post_link
Match,post_mime_types
Added,post_password_required
Deleted,post_submitbox_minor_actions
Deleted,post_submitbox_misc_actions
Deleted,post_submitbox_start
Match,post_type_labels_attachment
Match,post_type_labels_custom_css
Match,post_type_labels_customize_changeset
Match,post_type_labels_meetup
Match,post_type_labels_nav_menu_item
Match,post_type_labels_oembed_cache
Match,post_type_labels_page
Match,post_type_labels_post
Match,post_type_labels_revision
Match,post_type_labels_wp_block
Deleted,post_updated_messages
Deleted,postbox_classes_post_authordiv
Match,postbox_classes_post_bw_effort
Deleted,postbox_classes_post_categorydiv
Deleted,postbox_classes_post_commentstatusdiv
Match,postbox_classes_post_oik_block
Deleted,postbox_classes_post_postcustom
Deleted,postbox_classes_post_postexcerpt
Deleted,postbox_classes_post_postimagediv
Deleted,postbox_classes_post_revisionsdiv
Deleted,postbox_classes_post_slugdiv
Deleted,postbox_classes_post_submitdiv
Deleted,postbox_classes_post_tagsdiv-post_tag
Deleted,postbox_classes_post_trackbacksdiv
Deleted,postmeta_form_keys
Deleted,postmeta_form_limit
Match,posts_pre_query
Match,posts_selection
Added,pre-plupload-upload-ui
Added,pre-upload-ui
Match,pre_get_avatar
Match,pre_get_avatar_data
Match,pre_get_blogs_of_user
Deleted,pre_get_col_charset
Match,pre_get_posts
Deleted,pre_get_table_charset
Match,pre_get_terms
Match,pre_get_users
Added,pre_http_request
Match,pre_option_WPLANG
Match,pre_option__site_transient_update_core
Match,pre_option__site_transient_update_plugins
Match,pre_option__site_transient_update_themes
Match,pre_option__transient_genesis-update
Match,pre_option__transient_plugin_slugs
Match,pre_option__transient_timeout_genesis-update
Match,pre_option__transient_timeout_plugin_slugs
Match,pre_option_active_plugins
Match,pre_option_auto_core_update_failed
Match,pre_option_avatar_default
Match,pre_option_avatar_rating
Match,pre_option_blog_charset
Added,pre_option_blogdescription
Match,pre_option_blogname
Match,pre_option_bw_admin_options
Match,pre_option_bw_buttons
Match,pre_option_bw_css_options
Match,pre_option_bw_f2ts
Match,pre_option_bw_fields
Match,pre_option_bw_options
Match,pre_option_bw_taxonomies
Match,pre_option_bw_types
Match,pre_option_bw_x2ts
Match,pre_option_can_compress_scripts
Match,pre_option_category_base
Match,pre_option_classic-editor-replace
Match,pre_option_close_comments_for_old_posts
Match,pre_option_comments_per_page
Match,pre_option_cron
Added,pre_option_date_format
Match,pre_option_db_upgraded
Match,pre_option_db_version
Match,pre_option_dismissed_update_core
Match,pre_option_finished_splitting_shared_terms
Match,pre_option_genesis-settings
Match,pre_option_gmt_offset
Match,pre_option_hack_file
Match,pre_option_home
Match,pre_option_html_type
Match,pre_option_image_default_align
Match,pre_option_image_default_link_type
Match,pre_option_image_default_size
Match,pre_option_link_manager_enabled
Deleted,pre_option_page_for_posts
Deleted,pre_option_page_on_front
Match,pre_option_permalink_structure
Match,pre_option_show_avatars
Match,pre_option_sidebars_widgets
Match,pre_option_site_icon
Match,pre_option_siteurl
Match,pre_option_sticky_posts
Match,pre_option_stylesheet
Match,pre_option_tag_base
Match,pre_option_template
Match,pre_option_theme_switched
Added,pre_option_time_format
Match,pre_option_timezone_string
Match,pre_option_upload_path
Match,pre_option_upload_url_path
Match,pre_option_uploads_use_yearmonth_folders
Match,pre_option_use_balanceTags
Match,pre_option_use_smilies
Match,pre_option_widget_archives
Match,pre_option_widget_calendar
Match,pre_option_widget_categories
Match,pre_option_widget_custom_html
Match,pre_option_widget_featured-page
Match,pre_option_widget_featured-post
Match,pre_option_widget_media_audio
Match,pre_option_widget_media_gallery
Match,pre_option_widget_media_image
Match,pre_option_widget_media_video
Match,pre_option_widget_meta
Match,pre_option_widget_nav_menu
Match,pre_option_widget_pages
Match,pre_option_widget_recent-comments
Match,pre_option_widget_recent-posts
Match,pre_option_widget_rss
Match,pre_option_widget_search
Match,pre_option_widget_tag_cloud
Match,pre_option_widget_text
Match,pre_option_widget_user-profile
Match,pre_option_wp_user_roles
Match,pre_post_link
Match,pre_site_option__site_transient_update_core
Match,pre_site_option__site_transient_update_plugins
Match,pre_site_option__site_transient_update_themes
Match,pre_site_option_auto_core_update_failed
Match,pre_site_option_can_compress_scripts
Match,pre_site_option_dismissed_update_core
Match,pre_site_option_siteurl
Match,pre_site_transient_update_core
Match,pre_site_transient_update_plugins
Match,pre_site_transient_update_themes
Match,pre_transient_genesis-update
Match,pre_transient_plugin_slugs
Match,pre_user_query
Match,preview_post_link
Match,print_admin_styles
Added,print_default_editor_scripts
Added,print_footer_scripts
Match,print_head_scripts
Added,print_late_styles
Added,print_media_templates
Match,print_scripts_array
Match,print_styles_array
Added,pub_priv_sql_capability
Match,query
Deleted,quicktags_settings
Match,register_post_type_args
Match,register_setting_args
Match,register_sidebar
Match,register_taxonomy_args
Match,registered_post_type
Match,registered_taxonomy
Match,removable_query_args
Attached hooks changed,replace_editor

Added,requests-fsockopen.before_request
Added,requests-fsockopen.remote_socket
Added,requests-requests.before_request
Added,rest_api_init
Added,rest_attachment_collection_params
Added,rest_avatar_sizes
Added,rest_cat2_collection_params
Added,rest_category_collection_params
Added,rest_comment_collection_params
Added,rest_dispatch_request
Added,rest_endpoints
Added,rest_endpoints_description
Added,rest_index
Added,rest_meetup_collection_params
Added,rest_page_collection_params
Added,rest_post_collection_params
Added,rest_post_tag_collection_params
Added,rest_pre_dispatch
Added,rest_prepare_post
Added,rest_prepare_post_type
Added,rest_prepare_taxonomy
Added,rest_prepare_user
Added,rest_request_after_callbacks
Added,rest_request_before_callbacks
Added,rest_request_parameter_order
Added,rest_response_link_curies
Added,rest_route_data
Match,rest_url
Match,rest_url_prefix
Added,rest_user_collection_params
Added,rest_wp_block_collection_params
Match,run_wptexturize
Match,salt
Match,sanitize_comment_cookies
Match,sanitize_html_class
Match,sanitize_key
Deleted,sanitize_post_meta__edit_lock
Match,sanitize_title
Match,sanitize_user
Match,screen_layout_columns
Attached hooks changed,screen_options_show_screen

Deleted,screen_options_show_submit
Match,screen_settings
Match,script_loader_src
Match,script_loader_tag
Match,secure_auth_redirect
Match,self_admin_url
Match,session_token_manager
Match,set_current_user
Match,set_url_scheme
Match,setup_theme
Match,shutdown
Match,sidebars_widgets
Match,site_icon_meta_tags
Match,site_option__site_transient_update_core
Match,site_option__site_transient_update_plugins
Match,site_option__site_transient_update_themes
Match,site_option_auto_core_update_failed
Match,site_option_can_compress_scripts
Match,site_option_dismissed_update_core
Match,site_option_siteurl
Match,site_transient_update_core
Match,site_transient_update_plugins
Match,site_transient_update_themes
Match,site_url
Match,smilies
Match,split_the_query
Deleted,status_edit_pre
Match,style_loader_src
Match,style_loader_tag
Match,stylesheet
Match,stylesheet_directory
Match,stylesheet_directory_uri
Match,submenu_file
Deleted,submitpost_box
Match,taxonomy_labels_cat2
Match,taxonomy_labels_category
Match,taxonomy_labels_link_category
Match,taxonomy_labels_nav_menu
Match,taxonomy_labels_post_format
Match,taxonomy_labels_post_tag
Match,template
Match,template_directory
Match,template_directory_uri
Match,term_search_min_chars
Match,terms_clauses
Deleted,the_category
Added,the_content
Deleted,the_editor
Deleted,the_editor_content
Added,the_excerpt
Added,the_post
Added,the_title
Match,theme_locale
Match,theme_post_templates
Match,theme_root
Match,theme_root_uri
Match,theme_scandir_exclusions
Match,tiny_mce_before_init
Match,tiny_mce_plugins
Deleted,title_edit_pre
Match,transient_genesis-update
Match,transient_plugin_slugs
Deleted,type_edit_pre
Match,unload_textdomain
Added,update_footer
Deleted,update_post_meta
Deleted,update_post_metadata
Deleted,update_postmeta
Deleted,updated_post_meta
Deleted,updated_postmeta
Match,upload_dir
Match,upload_mimes
Match,upload_size_limit
Match,user_can_richedit
Match,user_dashboard_url
Match,user_has_cap
Match,user_trailingslashit
Match,widgets_init
Match,wp_admin_bar_class
Match,wp_after_admin_bar_render
Match,wp_audio_embed_handler
Match,wp_audio_extensions
Match,wp_auth_check_interval
Match,wp_auth_check_load
Added,wp_auth_check_same_domain
Match,wp_before_admin_bar_render
Match,wp_cache_themes_persistently
Deleted,wp_check_post_lock_window
Added,wp_code_editor_settings
Match,wp_constrain_dimensions
Match,wp_count_comments
Deleted,wp_default_editor
Match,wp_default_scripts
Match,wp_default_styles
Match,wp_doing_ajax
Deleted,wp_dropdown_cats
Deleted,wp_dropdown_users
Deleted,wp_dropdown_users_args
Deleted,wp_editor_expand
Deleted,wp_editor_settings
Added,wp_enqueue_editor
Match,wp_enqueue_media
Match,wp_get_attachment_image_src
Match,wp_get_attachment_metadata
Match,wp_get_attachment_url
Match,wp_get_object_terms
Match,wp_get_object_terms_args
Match,wp_get_update_data
Match,wp_is_mobile
Match,wp_loaded
Added,wp_mce_translation
Match,wp_parse_str
Deleted,wp_post_revision_title_expanded
Match,wp_print_scripts
Match,wp_register_sidebar_widget
Match,wp_resource_hints
Added,wp_rest_server_class
Match,wp_revisions_to_keep
Match,wp_roles_init
Match,wp_spaces_regexp
Deleted,wp_terms_checklist_args
Added,wp_trim_excerpt
Added,wp_trim_words
Deleted,wp_unique_post_slug
Deleted,wp_unique_post_slug_is_bad_flat_slug
Match,wp_video_embed_handler
Match,wp_video_extensions
Total Added,91
Total Changed,10
Total Deleted,116
Total Same,495
